Log file open, 02/03/23 21:15:27
[2023.02.03-20.44.04:271][978]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2023.02.03-20.44.04:271][978]LogAssetEditorSubsystem: Opening Asset editor for World /Game/KorzonkiOne/Maps/Menu_Mapa.Menu_Mapa
[2023.02.03-20.44.04:272][978]Cmd: MAP LOAD FILE="../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Maps/Menu_Mapa.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.03-20.44.04:272][978]LightingResults: New page: Lighting Build
[2023.02.03-20.44.04:272][978]LoadErrors: New page: Loading map: Menu_Mapa.umap
[2023.02.03-20.44.04:273][978]LogWorld: UWorld::CleanupWorld for Menu_Mapa, bSessionEnded=true, bCleanupResources=true
[2023.02.03-20.44.04:273][978]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-20.44.04:273][978]MapCheck: New page: Map Check
[2023.02.03-20.44.04:273][978]LightingResults: New page: Lighting Build
[2023.02.03-20.44.04:298][978]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.03-20.44.04:300][978]LogUObjectHash: Compacting FUObjectHashTables data took   1.57ms
[2023.02.03-20.44.04:302][978]LogAudio: Display: Audio Device (ID: 1) registered with world 'Menu_Mapa'.
[2023.02.03-20.44.04:302][978]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-20.44.04:303][978]LogAIModule: Creating AISystem for world Menu_Mapa
[2023.02.03-20.44.04:311][978]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.03-20.44.04:337][978]LogUObjectHash: Compacting FUObjectHashTables data took   1.28ms
[2023.02.03-20.44.04:341][978]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.03-20.44.04:341][978]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,074ms to complete.
[2023.02.03-20.44.04:341][978]LogFileHelpers: Loading map 'Menu_Mapa' took 0.069
[2023.02.03-20.45.01:432][893]LogContentBrowser: Deferred new asset folder creation: NewFolder
[2023.02.03-20.45.01:504][893]LogContentBrowser: Creating deferred item: NewFolder
[2023.02.03-20.45.01:512][894]LogContentBrowser: Renaming the item being created (Deferred Item: NewFolder).
[2023.02.03-20.45.08:501][312]LogContentBrowser: Attempting asset rename: NewFolder -> Blueprint
[2023.02.03-20.45.08:501][312]LogContentBrowser: End creating deferred item NewFolder
[2023.02.03-20.45.30:403][290]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.03-20.45.30:404][290]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.03-20.45.30:404][290]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.03-20.47.45:350][290]LogSlate: Window 'Pick Root Widget for New Widget Blueprint' being destroyed
[2023.02.03-20.47.45:393][290]LogContentBrowser: Deferred new asset file creation: NewWidgetBlueprint
[2023.02.03-20.47.45:397][290]LogContentBrowser: Creating deferred item: NewWidgetBlueprint
[2023.02.03-20.47.45:486][292]LogContentBrowser: Renaming the item being created (Deferred Item: NewWidgetBlueprint).
[2023.02.03-20.47.51:468][643]LogContentBrowser: Attempting asset rename: NewWidgetBlueprint -> Menu+Widget
[2023.02.03-20.47.51:551][643]LogContentBrowser: End creating deferred item NewWidgetBlueprint
[2023.02.03-20.47.53:625][760]LogAssetEditorSubsystem: Opening Asset editor for WidgetBlueprint /Game/KorzonkiOne/Blueprint/Menu+Widget.Menu+Widget
[2023.02.03-20.47.53:626][760]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-20.47.53:637][760]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-20.47.53:688][760]LogSlate: Warning: The command 'UMGEditor.OpenAnimDrawer' has the same default chord as 'EditorViewport.Next' [Ctrl+Shift+Space Bar]
[2023.02.03-20.47.54:446][760]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.03-20.47.54:446][760]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.03-20.47.55:376][760]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find SlateColor 'Foreground'.'
[2023.02.03-20.47.55:397][760]LogSlate: Took 0.011597 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2023.02.03-20.51.04:288][912]LogEditorTransaction: Undo Drag and Drop Widget
[2023.02.03-21.00.39:624][264]LogSlate: Window 'Menu+Widget' being destroyed
[2023.02.03-21.00.40:032][264]LogWorld: UWorld::CleanupWorld for World_8, bSessionEnded=true, bCleanupResources=true
[2023.02.03-21.00.40:032][264]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.00.40:065][264]LogWorld: UWorld::CleanupWorld for World_7, bSessionEnded=true, bCleanupResources=true
[2023.02.03-21.00.40:065][264]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.00.43:738][480]LogAssetEditorSubsystem: Opening Asset editor for WidgetBlueprint /Game/KorzonkiOne/Blueprint/Menu+Widget.Menu+Widget
[2023.02.03-21.00.43:739][480]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-21.00.43:749][480]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-21.00.44:392][480]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.03-21.00.44:392][480]LogSlateStyle: Warning: Unable to find Slate Widget Style 'None'. Using FToolbarStyle defaults instead.
[2023.02.03-21.03.33:870][783]BlueprintLog: New page: Compile Menu+Widget
[2023.02.03-21.03.34:298][783]LogUObjectHash: Compacting FUObjectHashTables data took   2.27ms
[2023.02.03-21.03.34:320][783]BlueprintLog: New page: Compile Menu+Widget
[2023.02.03-21.03.34:398][783]LogUObjectHash: Compacting FUObjectHashTables data took   1.69ms
[2023.02.03-21.04.02:167][817]LogSlate: Took 0.000172 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.03-21.04.02:955][856]LogAssetEditorSubsystem: Opening Asset editor for LevelScriptBlueprint /Game/KorzonkiOne/Maps/Menu_Mapa.Menu_Mapa:PersistentLevel.Menu_Mapa
[2023.02.03-21.04.02:956][856]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-21.05.37:065][176]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.03-21.05.37:065][176]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.03-21.05.37:065][176]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.02.03-21.06.08:886][ 67]LogSelectionDetails: Warning: NavigateToFunctionSource:  Unable to find source file and line number for 'UUserWidget::AddToViewport' [Nie można odnaleźć elementu.]
[2023.02.03-21.06.09:559][ 77]LogUObjectHash: Compacting FUObjectHashTables data took   1.27ms
[2023.02.03-21.06.09:590][ 77]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/KorzonkiOne/Maps/Menu_Mapa_Auto1
[2023.02.03-21.06.09:590][ 77]LogSavePackage: Moving '../../../../../lubjam/Korzonki2023/Saved/Menu_Mapa_Auto13E7AD61C4B60AAAC5152C58C29C17507.tmp' to '../../../../../lubjam/Korzonki2023/Saved/Autosaves/Game/KorzonkiOne/Maps/Menu_Mapa_Auto1.umap'
[2023.02.03-21.06.09:597][ 77]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/KorzonkiOne/Maps/Menu_Mapa' took 0.080
[2023.02.03-21.06.09:597][ 77]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.080
[2023.02.03-21.06.14:780][327]BlueprintLog: New page: Compile Menu_Mapa
[2023.02.03-21.06.14:883][327]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2023.02.03-21.09.38:751][213]LogUObjectHash: Compacting FUObjectHashTables data took   1.22ms
[2023.02.03-21.09.40:602][213]LogSlate: Window 'Save Content' being destroyed
[2023.02.03-21.09.40:611][213]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.03-21.09.40:708][213]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/KorzonkiOne/Maps/Menu_Mapa" FILE="../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Maps/Menu_Mapa.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.02.03-21.09.40:751][213]LogUObjectHash: Compacting FUObjectHashTables data took   0.60ms
[2023.02.03-21.09.40:791][213]LogSavePackage: Moving output files for package: /Game/KorzonkiOne/Maps/Menu_Mapa
[2023.02.03-21.09.40:792][213]LogSavePackage: Moving '../../../../../lubjam/Korzonki2023/Saved/Menu_MapaBA73338C43E7CBFAA38921AC889BFCE4.tmp' to '../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Maps/Menu_Mapa.umap'
[2023.02.03-21.09.40:799][213]LogFileHelpers: Saving map 'Menu_Mapa' took 0.093
[2023.02.03-21.09.40:803][213]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/KorzonkiOne/Blueprint/Menu+Widget" FILE="../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Blueprint/Menu+Widget.uasset" SILENT=true
[2023.02.03-21.09.40:837][213]LogSavePackage: Moving output files for package: /Game/KorzonkiOne/Blueprint/Menu+Widget
[2023.02.03-21.09.40:837][213]LogSavePackage: Moving '../../../../../lubjam/Korzonki2023/Saved/Menu+Widget525201F54FF4E08297FF1FBE535FEE96.tmp' to '../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Blueprint/Menu+Widget.uasset'
[2023.02.03-21.09.40:847][213]LogFileHelpers: InternalPromptForCheckoutAndSave took 236 ms (total: 1.01 sec)
[2023.02.03-21.09.40:856][213]AssetCheck: New page: Asset Save: multiple assets
[2023.02.03-21.09.40:856][213]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/KorzonkiOne/Blueprint/Menu+Widget.Menu+Widget
[2023.02.03-21.09.40:857][213]LogContentValidation: Display: Validating /Script/Engine.World /Game/KorzonkiOne/Maps/Menu_Mapa.Menu_Mapa
[2023.02.03-21.09.48:512][663]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.03-21.09.48:560][663]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.03-21.09.48:560][663]PIE: New page: PIE session: Menu_Mapa (3 lut 2023, 23:09:48)
[2023.02.03-21.09.48:560][663]LogPlayLevel: Creating play world package: /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa
[2023.02.03-21.09.48:570][663]LogPlayLevel: PIE: StaticDuplicateObject took: (0.009582s)
[2023.02.03-21.09.48:570][663]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/KorzonkiOne/Maps/Menu_Mapa.Menu_Mapa to /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa.Menu_Mapa (0.009629s)
[2023.02.03-21.09.48:570][663]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-21.09.48:570][663]LogAIModule: Creating AISystem for world Menu_Mapa
[2023.02.03-21.09.48:571][663]LogPlayLevel: PIE: World Init took: (0.000977s)
[2023.02.03-21.09.48:617][663]LogUObjectHash: Compacting FUObjectHashTables data took   1.51ms
[2023.02.03-21.09.48:617][663]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.02.03-21.09.48:618][663]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.03-21.09.48:618][663]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.03-21.09.48:618][663]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.03-21.09.48:618][663]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.03-21.09.48:618][663]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.03-21.09.48:618][663]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.03-21.09.48:618][663]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.03-21.09.48:618][663]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.03-21.09.48:618][663]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.03-21.09.48:618][663]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.03-21.09.48:618][663]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.03-21.09.48:620][663]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.03-21.09.48:648][663]LogAudioMixer: Display: Using Audio Hardware Device Głośnik/Słuchawki (Realtek High Definition Audio)
[2023.02.03-21.09.48:649][663]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.03-21.09.48:649][663]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.03-21.09.48:649][663]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.03-21.09.48:650][663]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.02.03-21.09.48:650][663]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.02.03-21.09.48:652][663]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.02.03-21.09.48:652][663]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.02.03-21.09.48:652][663]LogInit: FAudioDevice initialized.
[2023.02.03-21.09.48:652][663]LogAudio: Display: Audio Device (ID: 5) registered with world 'Menu_Mapa'.
[2023.02.03-21.09.48:655][663]LogLoad: Game class is 'BP_KorzonkiGamemode_C'
[2023.02.03-21.09.48:655][663]LogWorld: Bringing World /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa.Menu_Mapa up for play (max tick rate 60) at 2023.02.03-22.09.48
[2023.02.03-21.09.48:664][663]LogWorld: Bringing up level for play took: 0.009160
[2023.02.03-21.09.48:666][663]LogOnline: OSS: Created online subsystem instance for: :Context_16
[2023.02.03-21.09.48:726][663]PIE: Server logged in
[2023.02.03-21.09.48:727][663]PIE: Play in editor total start time 0,167 seconds.
[2023.02.03-21.09.52:555][888]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-21.09.52:555][888]LogWorld: BeginTearingDown for /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa
[2023.02.03-21.09.52:555][888]LogWorld: UWorld::CleanupWorld for Menu_Mapa, bSessionEnded=true, bCleanupResources=true
[2023.02.03-21.09.52:555][888]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.09.52:559][888]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.03-21.09.52:563][888]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.09.52:602][888]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-21.09.52:602][888]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.02.03-21.09.52:604][888]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.02.03-21.09.52:610][888]LogUObjectHash: Compacting FUObjectHashTables data took   1.26ms
[2023.02.03-21.09.52:639][890]LogPlayLevel: Display: Destroying online subsystem :Context_16
[2023.02.03-21.17.31:205][644]LogDerivedDataCache: C:/Users/egal1/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:02.177 and deleted 0 files with total size 0 MiB. Scanned 1740 files in 1738 folders with total size 72 MiB.
[2023.02.03-21.19.44:123][123]LogContentBrowser: Attempting asset rename: StartLevel -> StartLevel
[2023.02.03-21.20.00:410][ 70]LogContentBrowser: Attempting asset rename: StartLevel -> StartLevel
[2023.02.03-21.20.35:685][780]LogUObjectHash: Compacting FUObjectHashTables data took   1.87ms
[2023.02.03-21.20.35:689][780]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/KorzonkiOne/Maps/Menu_Mapa' took 0.058
[2023.02.03-21.20.35:690][780]OBJ SavePackage: Generating thumbnails for [2] asset(s) in package [/Game/KorzonkiOne/Blueprint/Menu+Widget] ([2] browsable assets)...
[2023.02.03-21.20.35:694][780]OBJ SavePackage:     Rendered thumbnail for [WidgetBlueprint /Game/KorzonkiOne/Blueprint/Menu+Widget.Menu+Widget]
[2023.02.03-21.20.35:694][780]OBJ SavePackage: Finished generating thumbnails for package [/Game/KorzonkiOne/Blueprint/Menu+Widget]
[2023.02.03-21.20.35:976][780]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/KorzonkiOne/Blueprint/Menu+Widget_Auto2
[2023.02.03-21.20.35:976][780]LogSavePackage: Moving '../../../../../lubjam/Korzonki2023/Saved/Menu+Widget_Auto2E968DDBF4D259A0A6A00649CD5FC5BBA.tmp' to '../../../../../lubjam/Korzonki2023/Saved/Autosaves/Game/KorzonkiOne/Blueprint/Menu+Widget_Auto2.uasset'
[2023.02.03-21.20.35:978][780]LogFileHelpers: Auto-saving content packages took 0.289
[2023.02.03-21.21.16:921][980]BlueprintLog: New page: Compile Menu+Widget
[2023.02.03-21.21.17:266][980]LogUObjectHash: Compacting FUObjectHashTables data took   1.18ms
[2023.02.03-21.21.18:549][ 50]LogUObjectHash: Compacting FUObjectHashTables data took   1.53ms
[2023.02.03-21.21.19:814][ 50]LogSlate: Window 'Save Content' being destroyed
[2023.02.03-21.21.19:822][ 50]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.03-21.21.19:881][ 50]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/KorzonkiOne/Blueprint/Menu+Widget" FILE="../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Blueprint/Menu+Widget.uasset" SILENT=true
[2023.02.03-21.21.19:926][ 50]LogSavePackage: Moving output files for package: /Game/KorzonkiOne/Blueprint/Menu+Widget
[2023.02.03-21.21.19:926][ 50]LogSavePackage: Moving '../../../../../lubjam/Korzonki2023/Saved/Menu+Widget45497F66469A9FBCDB5114BE83F75231.tmp' to '../../../../../lubjam/Korzonki2023/Content/KorzonkiOne/Blueprint/Menu+Widget.uasset'
[2023.02.03-21.21.19:935][ 50]LogFileHelpers: InternalPromptForCheckoutAndSave took 113 ms (total: 1.13 sec)
[2023.02.03-21.21.19:941][ 50]AssetCheck: New page: Asset Save: Menu+Widget
[2023.02.03-21.21.19:941][ 50]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/KorzonkiOne/Blueprint/Menu+Widget.Menu+Widget
[2023.02.03-21.21.30:717][686]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.03-21.21.30:722][686]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.03-21.21.30:722][686]PIE: New page: PIE session: Menu_Mapa (3 lut 2023, 23:21:30)
[2023.02.03-21.21.30:722][686]LogPlayLevel: Creating play world package: /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa
[2023.02.03-21.21.30:723][686]LogPlayLevel: PIE: StaticDuplicateObject took: (0.000959s)
[2023.02.03-21.21.30:723][686]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/KorzonkiOne/Maps/Menu_Mapa.Menu_Mapa to /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa.Menu_Mapa (0.000986s)
[2023.02.03-21.21.30:723][686]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-21.21.30:724][686]LogAIModule: Creating AISystem for world Menu_Mapa
[2023.02.03-21.21.30:724][686]LogPlayLevel: PIE: World Init took: (0.000779s)
[2023.02.03-21.21.30:767][686]LogUObjectHash: Compacting FUObjectHashTables data took   1.50ms
[2023.02.03-21.21.30:768][686]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2023.02.03-21.21.30:768][686]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.03-21.21.30:768][686]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.03-21.21.30:768][686]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.03-21.21.30:768][686]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.03-21.21.30:768][686]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.03-21.21.30:768][686]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.03-21.21.30:768][686]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.03-21.21.30:768][686]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.03-21.21.30:768][686]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.03-21.21.30:768][686]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.03-21.21.30:768][686]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.03-21.21.30:770][686]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.03-21.21.30:798][686]LogAudioMixer: Display: Using Audio Hardware Device Głośnik/Słuchawki (Realtek High Definition Audio)
[2023.02.03-21.21.30:798][686]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.03-21.21.30:798][686]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.03-21.21.30:798][686]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.03-21.21.30:799][686]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2023.02.03-21.21.30:799][686]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2023.02.03-21.21.30:801][686]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2023.02.03-21.21.30:801][686]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2023.02.03-21.21.30:801][686]LogInit: FAudioDevice initialized.
[2023.02.03-21.21.30:801][686]LogAudio: Display: Audio Device (ID: 6) registered with world 'Menu_Mapa'.
[2023.02.03-21.21.30:804][686]LogLoad: Game class is 'BP_KorzonkiGamemode_C'
[2023.02.03-21.21.30:804][686]LogWorld: Bringing World /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa.Menu_Mapa up for play (max tick rate 60) at 2023.02.03-22.21.30
[2023.02.03-21.21.30:804][686]LogWorld: Bringing up level for play took: 0.000299
[2023.02.03-21.21.30:806][686]LogOnline: OSS: Created online subsystem instance for: :Context_17
[2023.02.03-21.21.30:808][686]PIE: Server logged in
[2023.02.03-21.21.30:808][686]PIE: Play in editor total start time 0,086 seconds.
[2023.02.03-21.21.33:154][818]LogNet: Browse: /Game/KorzonkiOne/Levels/StartLevel
[2023.02.03-21.21.33:163][818]LogLoad: LoadMap: /Game/KorzonkiOne/Levels/StartLevel
[2023.02.03-21.21.33:163][818]LogWorld: BeginTearingDown for /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa
[2023.02.03-21.21.33:167][818]LogWorld: UWorld::CleanupWorld for Menu_Mapa, bSessionEnded=true, bCleanupResources=true
[2023.02.03-21.21.33:167][818]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.21.33:225][818]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.03-21.21.33:227][818]LogUObjectHash: Compacting FUObjectHashTables data took   1.55ms
[2023.02.03-21.21.33:257][818]LogPlayLevel: Creating play world package: /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel
[2023.02.03-21.21.33:259][818]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002143s)
[2023.02.03-21.21.33:259][818]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/KorzonkiOne/Levels/StartLevel.StartLevel to /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel.StartLevel (0.002229s)
[2023.02.03-21.21.33:259][818]LogAudio: Display: Audio Device (ID: 6) registered with world 'StartLevel'.
[2023.02.03-21.21.33:259][818]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.03-21.21.33:260][818]LogAIModule: Creating AISystem for world StartLevel
[2023.02.03-21.21.33:260][818]LogPlayLevel: PIE: World Init took: (0.000818s)
[2023.02.03-21.21.33:260][818]LogLoad: Game class is 'BP_KorzonkiGamemode_C'
[2023.02.03-21.21.33:264][818]LogWorld: Bringing World /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel.StartLevel up for play (max tick rate 60) at 2023.02.03-22.21.33
[2023.02.03-21.21.33:298][818]LogWorld: Bringing up level for play took: 0.037227
[2023.02.03-21.21.33:308][818]LogLoad: Took 0.145215 seconds to LoadMap(/Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel)
[2023.02.03-21.21.35:252][890]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-21.21.35:252][890]LogWorld: BeginTearingDown for /Game/KorzonkiOne/Levels/UEDPIE_0_StartLevel
[2023.02.03-21.21.35:253][890]LogWorld: UWorld::CleanupWorld for StartLevel, bSessionEnded=true, bCleanupResources=true
[2023.02.03-21.21.35:253][890]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.21.35:257][890]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.03-21.21.35:263][890]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.03-21.21.35:305][890]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.03-21.21.35:305][890]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.02.03-21.21.35:307][890]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.02.03-21.21.35:313][890]LogUObjectHash: Compacting FUObjectHashTables data took   1.25ms
[2023.02.03-21.21.35:328][891]LogPlayLevel: Display: Destroying online subsystem :Context_17
[2023.02.03-21.21.37:271][  6]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.03-21.21.37:276][  6]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.03-21.21.37:276][  6]PIE: New page: PIE session: Menu_Mapa (3 lut 2023, 23:21:37)
[2023.02.03-21.21.37:276][  6]LogPlayLevel: Creating play world package: /Game/KorzonkiOne/Maps/UEDPIE_0_Menu_Mapa
[2023.02.03-21.21.37:277][  6]LogPlayLevel: PIE: StaticDuplicateObject took: (0.000923s)
